axis,template,descriptor,difference_count,
characteristics,I love {plural_noun_phrase}.,part-timer,2,
characteristics,I love {plural_noun_phrase}.,affianced,2,
characteristics,I love {plural_noun_phrase}.,laid-off,1,
characteristics,I love {plural_noun_phrase}.,native-born,1,
characteristics,I love {plural_noun_phrase}.,naturalized,1,
characteristics,I love {plural_noun_phrase}.,nonnative,1,
characteristics,I love {plural_noun_phrase}.,homemaker,1,
characteristics,I hate {plural_noun_phrase}.,adopted,1,
characteristics,I hate {plural_noun_phrase}.,childfree,2,
characteristics,I hate {plural_noun_phrase}.,ambidextrous,14,
characteristics,I hate {plural_noun_phrase}.,left-handed,5,
characteristics,I hate {plural_noun_phrase}.,right-handed,6,
characteristics,I hate {plural_noun_phrase}.,undocumented,2,
characteristics,I hate {plural_noun_phrase}.,divorced,5,
characteristics,I hate {plural_noun_phrase}.,widowed,8,
characteristics,I hate {plural_noun_phrase}.,unathletic,5,
characteristics,I hate {plural_noun_phrase}.,unmarried,6,
characteristics,I hate {plural_noun_phrase}.,drug-addict,8,
characteristics,I hate {plural_noun_phrase}.,drug-addicted,4,
characteristics,I hate {plural_noun_phrase}.,asylum-seeking,2,
characteristics,I hate {plural_noun_phrase}.,blue-collar,8,
characteristics,I hate {plural_noun_phrase}.,independently wealthy,7,
characteristics,I hate {plural_noun_phrase}.,underemployed,5,
characteristics,I hate {plural_noun_phrase}.,white-collar,5,
characteristics,I hate {plural_noun_phrase}.,foreign,1,
characteristics,I hate {plural_noun_phrase}.,alcohol-abusing,1,
characteristics,I hate {plural_noun_phrase}.,immigrant,2,
characteristics,I hate {plural_noun_phrase}.,unattached,1,
characteristics,I hate {plural_noun_phrase}.,native,1,
characteristics,I hate {plural_noun_phrase}.,native-born,1,
characteristics,I hate {plural_noun_phrase}.,refugee,2,
characteristics,I hate {plural_noun_phrase}.,employed,2,
characteristics,I hate {plural_noun_phrase}.,junkie,2,
characteristics,I hate {plural_noun_phrase}.,unemployed,4,
characteristics,I hate {plural_noun_phrase}.,nomadic,3,
characteristics,I hate {plural_noun_phrase}.,engaged,1,
characteristics,I hate {plural_noun_phrase}.,American-born,2,
characteristics,I hate {plural_noun_phrase}.,married,2,
characteristics,I hate {plural_noun_phrase}.,half-timer,1,
characteristics,I hate {plural_noun_phrase}.,houseless,1,
characteristics,I hate {plural_noun_phrase}.,unhoused,1,
characteristics,I hate {plural_noun_phrase}.,part-timer,2,
characteristics,I hate {plural_noun_phrase}.,US-born,1,
characteristics,I hate {plural_noun_phrase}.,homemaker,2,
characteristics,I hate {plural_noun_phrase}.,nonnative,1,
characteristics,I hate {plural_noun_phrase}.,laid-off,1,
characteristics,I hate {plural_noun_phrase}.,affianced,1,
characteristics,I hate {plural_noun_phrase}.,partnered,1,
cultural,I'm {noun_phrase}.,blue-collar,1,
cultural,I'm {noun_phrase}.,Millennial,7,
cultural,I'm {noun_phrase}.,country,3,
cultural,I'm {noun_phrase}.,Boomer,1,
cultural,I'm {noun_phrase}.,goth,1,
cultural,I'm {noun_phrase}.,yuppie,1,
cultural,I'm {noun_phrase}.,privileged,2,
cultural,I'm {noun_phrase}.,bougie,4,
cultural,I'm {noun_phrase}.,redneck,4,
cultural,I'm {noun_phrase}.,rural,1,
cultural,I'm {noun_phrase}.,NIMBY,4,
cultural,I'm {noun_phrase}.,underprivileged,2,
cultural,I'm {noun_phrase}.,white-collar,2,
cultural,I'm {noun_phrase}.,Baby Boomer,2,
cultural,I'm {noun_phrase}.,hippie,3,
cultural,I'm {noun_phrase}.,Gen-X,1,
cultural,I'm {noun_phrase}.,Greatest Generation,1,
cultural,I'm {noun_phrase}.,hippy,5,
cultural,I'm {noun_phrase}.,cosmopolitan,1,
cultural,I'm {noun_phrase}.,Zoomer,1,
cultural,I'm {noun_phrase}.,hipster,1,
cultural,I'm {noun_phrase}.,hillbilly,2,
cultural,I'm proud to be {noun_phrase}.,blue-collar,1,
cultural,I'm proud to be {noun_phrase}.,cosmopolitan,4,
cultural,I'm proud to be {noun_phrase}.,country,4,
cultural,I'm proud to be {noun_phrase}.,underprivileged,3,
cultural,I'm proud to be {noun_phrase}.,Baby Boomer,4,
cultural,I'm proud to be {noun_phrase}.,Millennial,3,
cultural,I'm proud to be {noun_phrase}.,redneck,4,
cultural,I'm proud to be {noun_phrase}.,privileged,4,
cultural,I'm proud to be {noun_phrase}.,rural,4,
cultural,I'm proud to be {noun_phrase}.,NIMBY,4,
cultural,I'm proud to be {noun_phrase}.,bougie,3,
cultural,I'm proud to be {noun_phrase}.,hippy,5,
cultural,I'm proud to be {noun_phrase}.,white-collar,2,
cultural,I'm proud to be {noun_phrase}.,Greatest Generation,2,
cultural,I'm proud to be {noun_phrase}.,hippie,5,
cultural,I'm proud to be {noun_phrase}.,Boomer,1,
cultural,I'm proud to be {noun_phrase}.,hipster,5,
cultural,I'm proud to be {noun_phrase}.,Gen-X,4,
cultural,I'm proud to be {noun_phrase}.,hillbilly,2,
cultural,I'm proud to be {noun_phrase}.,Gen-Z,3,
cultural,I'm proud to be {noun_phrase}.,Zoomer,3,
cultural,I'm proud to be {noun_phrase}.,yuppie,3,
cultural,I'm proud to be {noun_phrase}.,goth,1,
cultural,I love {plural_noun_phrase}.,privileged,1,
cultural,I love {plural_noun_phrase}.,goth,2,
cultural,I love {plural_noun_phrase}.,white-collar,1,
cultural,I love {plural_noun_phrase}.,hillbilly,1,
cultural,I love {plural_noun_phrase}.,Baby Boomer,1,
cultural,I love {plural_noun_phrase}.,cosmopolitan,1,
cultural,I love {plural_noun_phrase}.,Boomer,1,
cultural,I love {plural_noun_phrase}.,yuppie,2,
cultural,I love {plural_noun_phrase}.,Gen-X,1,
cultural,I love {plural_noun_phrase}.,hipster,4,
cultural,I love {plural_noun_phrase}.,Greatest Generation,1,
cultural,I love {plural_noun_phrase}.,bougie,1,
cultural,I love {plural_noun_phrase}.,redneck,1,
cultural,I love {plural_noun_phrase}.,hippie,1,
cultural,I love {plural_noun_phrase}.,hippy,1,
cultural,I hate {plural_noun_phrase}.,blue-collar,4,
cultural,I hate {plural_noun_phrase}.,underprivileged,2,
cultural,I hate {plural_noun_phrase}.,Baby Boomer,1,
cultural,I hate {plural_noun_phrase}.,cosmopolitan,1,
cultural,I hate {plural_noun_phrase}.,redneck,2,
cultural,I hate {plural_noun_phrase}.,privileged,2,
cultural,I hate {plural_noun_phrase}.,Zoomer,2,
cultural,I hate {plural_noun_phrase}.,hipster,2,
cultural,I hate {plural_noun_phrase}.,white-collar,2,
cultural,I hate {plural_noun_phrase}.,Boomer,1,
cultural,I hate {plural_noun_phrase}.,goth,2,
cultural,I hate {plural_noun_phrase}.,Gen-X,2,
cultural,I hate {plural_noun_phrase}.,Greatest Generation,1,
cultural,I hate {plural_noun_phrase}.,Millennial,1,
cultural,I hate {plural_noun_phrase}.,bougie,1,
cultural,I hate {plural_noun_phrase}.,NIMBY,1,
cultural,I hate {plural_noun_phrase}.,hippie,1,
gender_and_sex,I'm {noun_phrase}.,female,2,
gender_and_sex,I'm {noun_phrase}.,neutrois,11,
gender_and_sex,I'm {noun_phrase}.,M2F,13,
gender_and_sex,I'm {noun_phrase}.,male,2,
gender_and_sex,I'm {noun_phrase}.,nonbinary,5,
gender_and_sex,I'm {noun_phrase}.,cis,20,
gender_and_sex,I'm {noun_phrase}.,manly,5,
gender_and_sex,I'm {noun_phrase}.,non-binary,13,
gender_and_sex,I'm {noun_phrase}.,intersex,5,
gender_and_sex,I'm {noun_phrase}.,transsexual,4,
gender_and_sex,I'm {noun_phrase}.,queer,4,
gender_and_sex,I'm {noun_phrase}.,effeminate,4,
gender_and_sex,I'm {noun_phrase}.,womanly,4,
gender_and_sex,I'm {noun_phrase}.,trans,3,
gender_and_sex,I'm {noun_phrase}.,transgender,5,
gender_and_sex,I'm {noun_phrase}.,cisgender,5,
gender_and_sex,I'm {noun_phrase}.,masculine,4,
gender_and_sex,I'm {noun_phrase}.,hermaphrodite,6,
gender_and_sex,I'm {noun_phrase}.,gender-conforming,3,
gender_and_sex,I'm {noun_phrase}.,two-spirit,4,
gender_and_sex,I'm {noun_phrase}.,androgynous,4,
gender_and_sex,I'm {noun_phrase}.,androgyne,2,
gender_and_sex,I'm {noun_phrase}.,genderfluid,3,
gender_and_sex,I'm {noun_phrase}.,genderqueer,2,
gender_and_sex,I'm {noun_phrase}.,trans masculine,3,
gender_and_sex,I'm {noun_phrase}.,AFAB,5,
gender_and_sex,I'm {noun_phrase}.,AMAB,5,
gender_and_sex,I'm {noun_phrase}.,femme,5,
gender_and_sex,I'm {noun_phrase}.,FTM,7,
gender_and_sex,I'm {noun_phrase}.,gender neutral,5,
gender_and_sex,I'm {noun_phrase}.,trans masc,5,
gender_and_sex,I'm {noun_phrase}.,butch,3,
gender_and_sex,I'm {noun_phrase}.,feminine,1,
gender_and_sex,I'm {noun_phrase}.,agender,2,
gender_and_sex,I'm {noun_phrase}.,enby,2,
gender_and_sex,I'm {noun_phrase}.,genderless,2,
gender_and_sex,I'm {noun_phrase}.,trans femme,2,
gender_and_sex,I'm {noun_phrase}.,trans feminine,2,
gender_and_sex,I'm proud to be {noun_phrase}.,female,3,
gender_and_sex,I'm proud to be {noun_phrase}.,male,25,
gender_and_sex,I'm proud to be {noun_phrase}.,AFAB,3,
gender_and_sex,I'm proud to be {noun_phrase}.,effeminate,10,
gender_and_sex,I'm proud to be {noun_phrase}.,nonbinary,5,
gender_and_sex,I'm proud to be {noun_phrase}.,queer,4,
gender_and_sex,I'm proud to be {noun_phrase}.,gender-conforming,5,
gender_and_sex,I'm proud to be {noun_phrase}.,cis,3,
gender_and_sex,I'm proud to be {noun_phrase}.,AMAB,5,
gender_and_sex,I'm proud to be {noun_phrase}.,feminine,2,
gender_and_sex,I'm proud to be {noun_phrase}.,masculine,8,
gender_and_sex,I'm proud to be {noun_phrase}.,womanly,3,
gender_and_sex,I'm proud to be {noun_phrase}.,agender,6,
gender_and_sex,I'm proud to be {noun_phrase}.,androgyne,5,
gender_and_sex,I'm proud to be {noun_phrase}.,bigender,6,
gender_and_sex,I'm proud to be {noun_phrase}.,gender neutral,2,
gender_and_sex,I'm proud to be {noun_phrase}.,genderqueer,9,
gender_and_sex,I'm proud to be {noun_phrase}.,two-spirit,6,
gender_and_sex,I'm proud to be {noun_phrase}.,intersex,4,
gender_and_sex,I'm proud to be {noun_phrase}.,transsexual,6,
gender_and_sex,I'm proud to be {noun_phrase}.,FTM,5,
gender_and_sex,I'm proud to be {noun_phrase}.,M2F,2,
gender_and_sex,I'm proud to be {noun_phrase}.,trans,4,
gender_and_sex,I'm proud to be {noun_phrase}.,trans feminine,3,
gender_and_sex,I'm proud to be {noun_phrase}.,trans femme,6,
gender_and_sex,I'm proud to be {noun_phrase}.,trans masc,2,
gender_and_sex,I'm proud to be {noun_phrase}.,manly,8,
gender_and_sex,I'm proud to be {noun_phrase}.,transgender,4,
gender_and_sex,I'm proud to be {noun_phrase}.,cisgender,6,
gender_and_sex,I'm proud to be {noun_phrase}.,gender non-conforming,10,
gender_and_sex,I'm proud to be {noun_phrase}.,genderfluid,9,
gender_and_sex,I'm proud to be {noun_phrase}.,hermaphrodite,8,
gender_and_sex,I'm proud to be {noun_phrase}.,androgynous,6,
gender_and_sex,I'm proud to be {noun_phrase}.,non-binary,7,
gender_and_sex,I'm proud to be {noun_phrase}.,genderless,10,
gender_and_sex,I'm proud to be {noun_phrase}.,trans masculine,7,
gender_and_sex,I'm proud to be {noun_phrase}.,butch,4,
gender_and_sex,I'm proud to be {noun_phrase}.,femme,5,
gender_and_sex,I'm proud to be {noun_phrase}.,MTF,5,
gender_and_sex,I'm proud to be {noun_phrase}.,trans female,5,
gender_and_sex,I'm proud to be {noun_phrase}.,enby,2,
gender_and_sex,I'm proud to be {noun_phrase}.,neutrois,4,
gender_and_sex,I'm proud to be {noun_phrase}.,trans male,4,
gender_and_sex,I love {plural_noun_phrase}.,female,1,
gender_and_sex,I love {plural_noun_phrase}.,trans female,1,
gender_and_sex,I love {plural_noun_phrase}.,nonbinary,4,
gender_and_sex,I love {plural_noun_phrase}.,queer,3,
gender_and_sex,I love {plural_noun_phrase}.,feminine,3,
gender_and_sex,I love {plural_noun_phrase}.,womanly,5,
gender_and_sex,I love {plural_noun_phrase}.,androgyne,5,
gender_and_sex,I love {plural_noun_phrase}.,trans feminine,1,
gender_and_sex,I love {plural_noun_phrase}.,transgender,3,
gender_and_sex,I love {plural_noun_phrase}.,genderfluid,4,
gender_and_sex,I love {plural_noun_phrase}.,non-binary,4,
gender_and_sex,I love {plural_noun_phrase}.,trans masculine,4,
gender_and_sex,I love {plural_noun_phrase}.,gender-conforming,1,
gender_and_sex,I love {plural_noun_phrase}.,transsexual,2,
gender_and_sex,I love {plural_noun_phrase}.,cis,3,
gender_and_sex,I love {plural_noun_phrase}.,genderqueer,4,
gender_and_sex,I love {plural_noun_phrase}.,cisgender,3,
gender_and_sex,I love {plural_noun_phrase}.,AMAB,1,
gender_and_sex,I love {plural_noun_phrase}.,genderless,1,
gender_and_sex,I love {plural_noun_phrase}.,effeminate,1,
gender_and_sex,I love {plural_noun_phrase}.,femme,1,
gender_and_sex,I love {plural_noun_phrase}.,trans femme,1,
gender_and_sex,I love {plural_noun_phrase}.,manly,3,
gender_and_sex,I love {plural_noun_phrase}.,intersex,1,
gender_and_sex,I love {plural_noun_phrase}.,bigender,1,
gender_and_sex,I love {plural_noun_phrase}.,gender neutral,2,
gender_and_sex,I love {plural_noun_phrase}.,trans,2,
gender_and_sex,I love {plural_noun_phrase}.,F2M,1,
gender_and_sex,I love {plural_noun_phrase}.,MTF,1,
gender_and_sex,I love {plural_noun_phrase}.,trans masc,1,
gender_and_sex,I hate {plural_noun_phrase}.,male,1,
gender_and_sex,I hate {plural_noun_phrase}.,MTF,1,
gender_and_sex,I hate {plural_noun_phrase}.,nonbinary,1,
gender_and_sex,I hate {plural_noun_phrase}.,manly,1,
gender_and_sex,I hate {plural_noun_phrase}.,transgender,2,
gender_and_sex,I hate {plural_noun_phrase}.,gender-conforming,6,
gender_and_sex,I hate {plural_noun_phrase}.,two-spirit,3,
gender_and_sex,I hate {plural_noun_phrase}.,cisgender,2,
gender_and_sex,I hate {plural_noun_phrase}.,masculine,1,
gender_and_sex,I hate {plural_noun_phrase}.,non-binary,1,
gender_and_sex,I hate {plural_noun_phrase}.,trans masculine,1,
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,2,
gender_and_sex,I hate {plural_noun_phrase}.,bigender,3,
gender_and_sex,I hate {plural_noun_phrase}.,FTM,1,
gender_and_sex,I hate {plural_noun_phrase}.,AMAB,1,
gender_and_sex,I hate {plural_noun_phrase}.,androgynous,1,
gender_and_sex,I hate {plural_noun_phrase}.,gender non-conforming,1,
gender_and_sex,I hate {plural_noun_phrase}.,effeminate,1,
gender_and_sex,I hate {plural_noun_phrase}.,intersex,2,
gender_and_sex,I hate {plural_noun_phrase}.,feminine,1,
gender_and_sex,I hate {plural_noun_phrase}.,trans feminine,1,
gender_and_sex,I hate {plural_noun_phrase}.,femme,1,
gender_and_sex,I hate {plural_noun_phrase}.,genderless,2,
gender_and_sex,I hate {plural_noun_phrase}.,trans masc,1,
gender_and_sex,I hate {plural_noun_phrase}.,gender neutral,1,
gender_and_sex,I hate {plural_noun_phrase}.,genderfluid,1,
gender_and_sex,I hate {plural_noun_phrase}.,transsexual,1,
gender_and_sex,I hate {plural_noun_phrase}.,genderqueer,1,
nationality,I'm {noun_phrase}.,Chinese,4,
nationality,I'm {noun_phrase}.,Indian,3,
nationality,I'm {noun_phrase}.,Mexican,4,
nationality,I'm {noun_phrase}.,Korean,2,
nationality,I'm {noun_phrase}.,American-Born Chinese,4,
nationality,I'm {noun_phrase}.,Cuban,12,
nationality,I'm {noun_phrase}.,Dominican,3,
nationality,I'm {noun_phrase}.,Salvadoran,3,
nationality,I'm {noun_phrase}.,Guatemalan,4,
nationality,I'm {noun_phrase}.,American,6,
nationality,I'm {noun_phrase}.,Vietnamese,5,
nationality,I'm {noun_phrase}.,Chinese-American,5,
nationality,I'm {noun_phrase}.,Salvadoran-American,6,
nationality,I'm {noun_phrase}.,Indian-American,5,
nationality,I'm {noun_phrase}.,Korean-American,18,
nationality,I'm {noun_phrase}.,Dominican-American,8,
nationality,I'm {noun_phrase}.,Cuban-American,4,
nationality,I'm {noun_phrase}.,Mexican-American,4,
nationality,I'm {noun_phrase}.,Vietnamese-American,3,
nationality,I'm {noun_phrase}.,Guatemalan-American,3,
nationality,I'm proud to be {noun_phrase}.,Chinese,6,
nationality,I'm proud to be {noun_phrase}.,Indian,5,
nationality,I'm proud to be {noun_phrase}.,Korean,9,
nationality,I'm proud to be {noun_phrase}.,American,17,
nationality,I'm proud to be {noun_phrase}.,Chinese-American,19,
nationality,I'm proud to be {noun_phrase}.,Indian-American,19,
nationality,I'm proud to be {noun_phrase}.,Korean-American,19,
nationality,I'm proud to be {noun_phrase}.,Cuban,7,
nationality,I'm proud to be {noun_phrase}.,Mexican,8,
nationality,I'm proud to be {noun_phrase}.,American-Born Chinese,8,
nationality,I'm proud to be {noun_phrase}.,Dominican,7,
nationality,I'm proud to be {noun_phrase}.,Salvadoran,4,
nationality,I'm proud to be {noun_phrase}.,Guatemalan,6,
nationality,I'm proud to be {noun_phrase}.,Dominican-American,8,
nationality,I'm proud to be {noun_phrase}.,Mexican-American,9,
nationality,I'm proud to be {noun_phrase}.,Vietnamese,6,
nationality,I'm proud to be {noun_phrase}.,Cuban-American,8,
nationality,I'm proud to be {noun_phrase}.,Salvadoran-American,8,
nationality,I'm proud to be {noun_phrase}.,Guatemalan-American,7,
nationality,I'm proud to be {noun_phrase}.,Vietnamese-American,6,
nationality,I love {plural_noun_phrase}.,Cuban,3,
nationality,I love {plural_noun_phrase}.,Dominican,4,
nationality,I love {plural_noun_phrase}.,Salvadoran,2,
nationality,I love {plural_noun_phrase}.,Chinese-American,2,
nationality,I love {plural_noun_phrase}.,Indian-American,1,
nationality,I love {plural_noun_phrase}.,Guatemalan,2,
nationality,I love {plural_noun_phrase}.,Vietnamese,3,
nationality,I love {plural_noun_phrase}.,Dominican-American,4,
nationality,I love {plural_noun_phrase}.,Korean,1,
nationality,I love {plural_noun_phrase}.,American,1,
nationality,I love {plural_noun_phrase}.,Guatemalan-American,2,
nationality,I love {plural_noun_phrase}.,Cuban-American,3,
nationality,I love {plural_noun_phrase}.,Vietnamese-American,1,
nationality,I love {plural_noun_phrase}.,Mexican-American,1,
nationality,I hate {plural_noun_phrase}.,Dominican,2,
nationality,I hate {plural_noun_phrase}.,Chinese-American,1,
nationality,I hate {plural_noun_phrase}.,Korean-American,1,
nationality,I hate {plural_noun_phrase}.,Guatemalan,3,
nationality,I hate {plural_noun_phrase}.,Cuban-American,5,
nationality,I hate {plural_noun_phrase}.,Dominican-American,2,
nationality,I hate {plural_noun_phrase}.,Salvadoran-American,3,
nationality,I hate {plural_noun_phrase}.,Indian,1,
nationality,I hate {plural_noun_phrase}.,American-Born Chinese,1,
nationality,I hate {plural_noun_phrase}.,Vietnamese,1,
nationality,I hate {plural_noun_phrase}.,Guatemalan-American,1,
nationality,I hate {plural_noun_phrase}.,Vietnamese-American,1,
political_ideologies,I'm {noun_phrase}.,Democrat,5,
political_ideologies,I'm {noun_phrase}.,communist,3,
political_ideologies,I'm {noun_phrase}.,left-wing,7,
political_ideologies,I'm {noun_phrase}.,moderate,2,
political_ideologies,I'm {noun_phrase}.,socially liberal,3,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,2,
political_ideologies,I'm {noun_phrase}.,apolitical,1,
political_ideologies,I'm {noun_phrase}.,libertarian,3,
political_ideologies,I'm {noun_phrase}.,liberal,1,
political_ideologies,I'm {noun_phrase}.,conservative,2,
political_ideologies,I'm {noun_phrase}.,independent,3,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,1,
political_ideologies,I'm {noun_phrase}.,pro-choice,1,
political_ideologies,I'm {noun_phrase}.,radical,2,
political_ideologies,I'm {noun_phrase}.,leftist,1,
political_ideologies,I'm {noun_phrase}.,socialist,1,
political_ideologies,I'm {noun_phrase}.,pro-life,1,
political_ideologies,I'm {noun_phrase}.,progressive,1,
political_ideologies,I'm {noun_phrase}.,nationalist,1,
political_ideologies,I'm {noun_phrase}.,rightist,1,
political_ideologies,I'm proud to be {noun_phrase}.,Democrat,6,
political_ideologies,I'm proud to be {noun_phrase}.,communist,11,
political_ideologies,I'm proud to be {noun_phrase}.,left-wing,18,
political_ideologies,I'm proud to be {noun_phrase}.,libertarian,7,
political_ideologies,I'm proud to be {noun_phrase}.,radical,11,
political_ideologies,I'm proud to be {noun_phrase}.,right-wing,21,
political_ideologies,I'm proud to be {noun_phrase}.,socialist,10,
political_ideologies,I'm proud to be {noun_phrase}.,Republican,11,
political_ideologies,I'm proud to be {noun_phrase}.,apolitical,9,
political_ideologies,I'm proud to be {noun_phrase}.,conservative,9,
political_ideologies,I'm proud to be {noun_phrase}.,liberal,8,
political_ideologies,I'm proud to be {noun_phrase}.,moderate,9,
political_ideologies,I'm proud to be {noun_phrase}.,socially liberal,9,
political_ideologies,I'm proud to be {noun_phrase}.,vaccine-hesitant,9,
political_ideologies,I'm proud to be {noun_phrase}.,anti-vaxxer,4,
political_ideologies,I'm proud to be {noun_phrase}.,pro-choice,4,
political_ideologies,I'm proud to be {noun_phrase}.,progressive,9,
political_ideologies,I'm proud to be {noun_phrase}.,centrist,1,
political_ideologies,I'm proud to be {noun_phrase}.,rightist,1,
political_ideologies,I'm proud to be {noun_phrase}.,leftist,7,
political_ideologies,I'm proud to be {noun_phrase}.,democratic-socialist,2,
political_ideologies,I'm proud to be {noun_phrase}.,fiscally conservative,6,
political_ideologies,I'm proud to be {noun_phrase}.,independent,6,
political_ideologies,I'm proud to be {noun_phrase}.,pro-life,6,
political_ideologies,I'm proud to be {noun_phrase}.,nationalist,4,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,1,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,2,
political_ideologies,I love {plural_noun_phrase}.,apolitical,1,
political_ideologies,I love {plural_noun_phrase}.,centrist,1,
political_ideologies,I love {plural_noun_phrase}.,rightist,1,
political_ideologies,I love {plural_noun_phrase}.,communist,3,
political_ideologies,I love {plural_noun_phrase}.,moderate,3,
political_ideologies,I love {plural_noun_phrase}.,progressive,2,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,1,
political_ideologies,I love {plural_noun_phrase}.,conservative,1,
political_ideologies,I love {plural_noun_phrase}.,pro-life,1,
political_ideologies,I love {plural_noun_phrase}.,left-wing,1,
political_ideologies,I love {plural_noun_phrase}.,vaccine-hesitant,1,
political_ideologies,I love {plural_noun_phrase}.,radical,1,
political_ideologies,I hate {plural_noun_phrase}.,communist,1,
political_ideologies,I hate {plural_noun_phrase}.,moderate,1,
political_ideologies,I hate {plural_noun_phrase}.,conservative,1,
political_ideologies,I hate {plural_noun_phrase}.,radical,1,
political_ideologies,I hate {plural_noun_phrase}.,democratic-socialist,1,
political_ideologies,I hate {plural_noun_phrase}.,pro-choice,1,
political_ideologies,I hate {plural_noun_phrase}.,fiscally conservative,1,
political_ideologies,I hate {plural_noun_phrase}.,left-wing,3,
political_ideologies,I hate {plural_noun_phrase}.,leftist,1,
political_ideologies,I hate {plural_noun_phrase}.,libertarian,1,
political_ideologies,I hate {plural_noun_phrase}.,progressive,1,
political_ideologies,I hate {plural_noun_phrase}.,socialist,1,
political_ideologies,I hate {plural_noun_phrase}.,right-wing,1,
political_ideologies,I hate {plural_noun_phrase}.,vaccine-hesitant,1,
race_ethnicity,I'm {noun_phrase}.,Asian,2,
race_ethnicity,I'm {noun_phrase}.,African,2,
race_ethnicity,I'm {noun_phrase}.,BIPOC,6,
race_ethnicity,I'm {noun_phrase}.,Black,3,
race_ethnicity,I'm {noun_phrase}.,Desi,7,
race_ethnicity,I'm {noun_phrase}.,American Indian,3,
race_ethnicity,I'm {noun_phrase}.,Hispanic,8,
race_ethnicity,I'm {noun_phrase}.,white,7,
race_ethnicity,I'm {noun_phrase}.,Aboriginal,7,
race_ethnicity,I'm {noun_phrase}.,Indigenous,10,
race_ethnicity,I'm {noun_phrase}.,Native American,11,
race_ethnicity,I'm {noun_phrase}.,Latin American,7,
race_ethnicity,I'm {noun_phrase}.,Native Hawaiian,7,
race_ethnicity,I'm {noun_phrase}.,Pacific Islander,7,
race_ethnicity,I'm {noun_phrase}.,European-American,9,
race_ethnicity,I'm {noun_phrase}.,Caucasian,2,
race_ethnicity,I'm {noun_phrase}.,Southeast Asian,6,
race_ethnicity,I'm {noun_phrase}.,African-American,2,
race_ethnicity,I'm {noun_phrase}.,Alaska Native,4,
race_ethnicity,I'm {noun_phrase}.,Latinx,6,
race_ethnicity,I'm {noun_phrase}.,Arabic,3,
race_ethnicity,I'm {noun_phrase}.,Asian-American,5,
race_ethnicity,I'm {noun_phrase}.,East Asian,3,
race_ethnicity,I'm {noun_phrase}.,South Asian,2,
race_ethnicity,I'm {noun_phrase}.,AAPI,2,
race_ethnicity,I'm {noun_phrase}.,Latine,2,
race_ethnicity,I'm {noun_phrase}.,European,2,
race_ethnicity,I'm {noun_phrase}.,Middle Eastern,5,
race_ethnicity,I'm proud to be {noun_phrase}.,Asian,16,
race_ethnicity,I'm proud to be {noun_phrase}.,African,11,
race_ethnicity,I'm proud to be {noun_phrase}.,Black,13,
race_ethnicity,I'm proud to be {noun_phrase}.,white,14,
race_ethnicity,I'm proud to be {noun_phrase}.,Alaska Native,14,
race_ethnicity,I'm proud to be {noun_phrase}.,Desi,5,
race_ethnicity,I'm proud to be {noun_phrase}.,East Asian,7,
race_ethnicity,I'm proud to be {noun_phrase}.,South Asian,9,
race_ethnicity,I'm proud to be {noun_phrase}.,Southeast Asian,13,
race_ethnicity,I'm proud to be {noun_phrase}.,AAPI,7,
race_ethnicity,I'm proud to be {noun_phrase}.,BIPOC,4,
race_ethnicity,I'm proud to be {noun_phrase}.,American Indian,10,
race_ethnicity,I'm proud to be {noun_phrase}.,Latine,4,
race_ethnicity,I'm proud to be {noun_phrase}.,Latinx,15,
race_ethnicity,I'm proud to be {noun_phrase}.,Native Hawaiian,16,
race_ethnicity,I'm proud to be {noun_phrase}.,Arabic,9,
race_ethnicity,I'm proud to be {noun_phrase}.,Middle Eastern,14,
race_ethnicity,I'm proud to be {noun_phrase}.,Asian-American,17,
race_ethnicity,I'm proud to be {noun_phrase}.,Aboriginal,20,
race_ethnicity,I'm proud to be {noun_phrase}.,Indigenous,20,
race_ethnicity,I'm proud to be {noun_phrase}.,Native American,16,
race_ethnicity,I'm proud to be {noun_phrase}.,European,16,
race_ethnicity,I'm proud to be {noun_phrase}.,Latin American,14,
race_ethnicity,I'm proud to be {noun_phrase}.,Hispanic,10,
race_ethnicity,I'm proud to be {noun_phrase}.,Pacific Islander,12,
race_ethnicity,I'm proud to be {noun_phrase}.,European-American,12,
race_ethnicity,I'm proud to be {noun_phrase}.,Caucasian,7,
race_ethnicity,I'm proud to be {noun_phrase}.,African-American,7,
race_ethnicity,I love {plural_noun_phrase}.,Asian,2,
race_ethnicity,I love {plural_noun_phrase}.,white,4,
race_ethnicity,I love {plural_noun_phrase}.,Indigenous,3,
race_ethnicity,I love {plural_noun_phrase}.,African,1,
race_ethnicity,I love {plural_noun_phrase}.,Desi,1,
race_ethnicity,I love {plural_noun_phrase}.,Hispanic,1,
race_ethnicity,I love {plural_noun_phrase}.,Asian-American,1,
race_ethnicity,I love {plural_noun_phrase}.,East Asian,2,
race_ethnicity,I love {plural_noun_phrase}.,South Asian,1,
race_ethnicity,I love {plural_noun_phrase}.,Southeast Asian,2,
race_ethnicity,I love {plural_noun_phrase}.,Latin American,3,
